Date,Configuration,Customer Postcode,Store Postcode,Retail Price,month
6/4/2013 1:48,454,SW1W 8HR,SW1P 3AU,353.5,6
6/4/2013 1:49,231,N5 2NN,NW5 2QH,610,6
6/4/2013 1:50,605,W1T 1JQ,SW1V 4QQ,555,6
6/4/2013 1:54,779,WD7 7NP,W10 6HQ,640,6
6/4/2013 1:55,785,EC2V 5BT,SW1P 3AU,451.5,6
6/4/2013 1:56,260,E8 1EN,E2 0RY,555,6
6/4/2013 1:58,719,W1D 3AJ,NW5 2QH,790,6
6/4/2013 1:59,592,NW1 5AL,NW5 2QH,540,6
6/4/2013 2:01,802,WC1V 6BS,SW1P 3AU,434,6
6/4/2013 2:04,667,E9 7HJ,SE1 2BN,610,6
6/4/2013 2:04,651,W1T 3PG,SW1V 4QQ,585,6
6/4/2013 2:05,277,SE1 7UT,SW1P 3AU,455,6
6/4/2013 2:05,620,WC2R 3JJ,SW1P 3AU,357,6
6/4/2013 2:06,421,SE11 4DJ,SW1P 3AU,511,6
6/4/2013 2:06,207,EC1A 9LB,E2 0RY,490,6
6/4/2013 2:08,443,E1 2QA,SE8 3JD,490,6
6/4/2013 2:08,658,SE26 5QF,SW12 9HD,540,6
6/4/2013 2:10,786,W1U 1LP,NW5 2QH,595,6
6/4/2013 2:11,531,SE3 0QJ,E2 0RY,660,6
6/4/2013 2:16,751,SW5 9JA,SW18 1NN,695,6
6/4/2013 2:16,286,W1J 6NL,NW5 2QH,580,6
6/4/2013 2:16,200,EC2A 2ER,SW1P 3AU,322,6
6/4/2013 2:17,329,N6 6BU,NW5 2QH,500,6
6/4/2013 2:17,571,E10 6AE,E7 8NW,483,6
6/4/2013 2:19,293,EC4M 9BR,E2 0RY,505,6
6/4/2013 2:19,778,SE1 4YG,SE1 2BN,550,6
6/4/2013 2:20,26,SE14 6TY,E2 0RY,300,6
6/4/2013 2:20,491,IG11 8TN,E2 0RY,540,6
6/4/2013 2:22,213,E2 0AN,SE1 2BN,475,6
6/4/2013 2:23,761,SW3 1LA,SW1P 3AU,420,6
6/4/2013 2:23,20,NW6 2BY,W10 6HQ,360,6
6/4/2013 2:24,553,EC3N 1AL,E2 0RY,625,6
6/4/2013 2:24,255,SE1 9UD,SW1V 4QQ,640,6
6/4/2013 2:29,268,WC1X 9NB,SE1 2BN,535,6
6/4/2013 2:30,371,EC2A 4JB,SW1P 3AU,427,6
6/4/2013 2:30,191,W10 6HQ,SW1V 4QQ,540,6
6/4/2013 2:32,229,E8 3BH,NW5 2QH,550,6
6/4/2013 2:34,141,WC1X 0AE,SW1P 3AU,427,6
6/4/2013 2:38,281,WC1N 3LZ,SW1P 3AU,399,6
6/4/2013 2:40,669,E2 9LH,SE8 3JD,630,6
6/4/2013 2:41,686,E1 8AH,SE1 2BN,630,6
6/4/2013 2:43,275,E17 9NL,E2 0RY,630,6
6/4/2013 2:44,632,EC2A 4NE,SE1 2BN,610,6
6/4/2013 2:44,273,SW18 1TF,SW18 1NN,590,6
6/4/2013 2:50,63,SE13 6LE,E2 0RY,470,6
6/4/2013 2:50,709,WC1X 8QZ,SW1V 4QQ,750,6
6/4/2013 2:51,641,TW1 3AW,KT2 5AU,565,6
6/4/2013 2:51,72,SE24 0NG,SW1P 3AU,325.5,6
6/4/2013 2:51,329,W12 8LH,SW18 1NN,500,6
6/4/2013 2:52,490,WD7 7NP,W10 6HQ,450,6
6/4/2013 2:52,511,W1D 3TA,SW1V 4QQ,645,6
6/4/2013 2:54,501,W1B 5DL,SW1V 4QQ,605,6
6/4/2013 2:57,31,N1 9RY,NW5 2QH,470,6
6/4/2013 2:58,497,CR0 6BE,CR7 8LE,381.5,6
6/4/2013 2:59,723,N1 7TA,SE1 2BN,610,6
6/4/2013 3:00,28,SW7 4TE,SW1V 4QQ,340,6
6/4/2013 3:01,414,E6 5LX,SE8 3JD,635,6
6/4/2013 3:01,181,SW19 3TA,SW18 1NN,500,6
6/4/2013 3:03,594,SE25 5AG,SE8 3JD,465,6
6/4/2013 3:05,642,WC2B 5TB,SW1P 3AU,360.5,6
6/4/2013 3:06,610,CR0 6BE,SW12 9HD,490,6
6/4/2013 3:07,524,W2 5AH,W10 6HQ,540,6
6/4/2013 3:08,390,WC1H 9DW,SW1V 4QQ,630,6
6/4/2013 3:08,222,W1G 8PJ,NW5 2QH,405,6
6/4/2013 3:09,572,RM10 8QS,E7 8NW,448,6
6/4/2013 3:09,634,TW8 0AW,W10 6HQ,470,6
6/4/2013 3:10,510,SE3 9LE,E2 0RY,535,6
6/4/2013 3:13,352,EC1V 8AB,SW1P 3AU,364,6
6/4/2013 3:13,236,NW1 6DY,SW1P 3AU,322,6
6/4/2013 3:14,703,SW1W 8TR,SW18 1NN,765,6
6/4/2013 3:16,181,W1F 9SF,SW1P 3AU,350,6
6/4/2013 3:17,385,N1 6BU,NW5 2QH,620,6
6/4/2013 3:17,620,SE22 8HJ,SE1 2BN,510,6
6/4/2013 3:19,318,N1 6AD,E2 0RY,460,6
6/4/2013 3:19,595,W1S 2AT,SW1P 3AU,388.5,6
6/4/2013 3:20,222,NW1 2HH,SW1P 3AU,283.5,6
6/4/2013 3:20,600,W1F 0QA,SW1P 3AU,409.5,6
6/4/2013 3:20,417,N4 2HY,N17 6QA,670,6
6/4/2013 3:21,295,E14 4BB,SE1 2BN,565,6
6/4/2013 3:22,822,W1S 4RX,SW1P 3AU,511,6
6/4/2013 3:23,289,WC2R 3JF,SW1P 3AU,311.5,6
6/4/2013 3:28,401,N1 9HF,E2 0RY,645,6
6/4/2013 3:29,288,WC2A 2HF,SW1P 3AU,448,6
6/4/2013 3:29,126,W11 2QA,W10 6HQ,535,6
6/4/2013 3:29,730,WC2H 0HG,SW1V 4QQ,500,6
6/4/2013 3:31,548,W1T 1NQ,SW1V 4QQ,635,6
6/4/2013 3:32,581,W7 2PJ,KT2 5AU,550,6
6/4/2013 3:33,307,SE15 4HY,SE8 3JD,510,6
6/4/2013 3:42,249,SE1 9AA,SE1 2BN,520,6
6/4/2013 3:45,106,EC2A 3JL,E2 0RY,450,6
6/4/2013 3:45,414,SE1 9NL,SW1P 3AU,444.5,6
6/4/2013 3:45,715,E2 0AN,SE1 2BN,710,6
6/4/2013 3:47,681,EC4A 3BQ,SW1P 3AU,434,6
6/4/2013 3:52,820,SW4 0LN,SW12 9HD,710,6
6/4/2013 3:54,851,E1 6TD,E2 0RY,810,6
6/4/2013 3:55,859,EC2A 3SQ,SE1 2BN,790,6
6/4/2013 3:56,780,E1 4XG,E2 0RY,590,6
6/4/2013 3:58,604,SW16 1BS,SW18 1NN,485,6
6/4/2013 3:59,524,SE1 1TU,SW1P 3AU,378,6
6/4/2013 4:04,357,EC1V 7DT,SE1 2BN,555,6
6/4/2013 4:04,459,W11 1PY,SW1V 4QQ,515,6
6/4/2013 4:05,681,N3 1DH,N17 6QA,620,6
6/4/2013 4:08,294,W4 5LF,SW18 1NN,455,6
6/4/2013 4:12,732,SE19 1TQ,SW12 9HD,540,6
6/4/2013 4:14,745,SW11 1RU,SW18 1NN,575,6
6/4/2013 4:15,626,SE1 2BN,SE1 2BN,490,6
6/4/2013 4:15,433,N1 8HD,SE1 2BN,470,6
6/4/2013 4:16,320,EC1R 0HA,SE1 2BN,520,6
6/4/2013 4:20,262,EC1V 7DT,E2 0RY,575,6
6/4/2013 4:22,473,N22 7AY,N17 6QA,500,6
6/4/2013 4:22,544,KT2 6HT,SW18 1NN,670,6
6/4/2013 4:23,116,SW12 9AU,SW18 1NN,535,6
6/4/2013 4:24,723,NW1 2HH,SW1P 3AU,427,6
6/4/2013 4:26,183,W1J 6NL,SW1P 3AU,392,6
6/4/2013 4:27,516,W1U 4AP,SW1P 3AU,392,6
6/4/2013 4:29,125,E2 0RY,E2 0RY,585,6
6/4/2013 4:29,774,N7 8EE,NW5 2QH,630,6
6/4/2013 4:31,114,E2 0AN,E2 0RY,495,6
6/4/2013 4:31,282,SW7 4SS,W10 6HQ,520,6
6/4/2013 4:32,670,EC1A 9LB,SE1 2BN,580,6
6/4/2013 4:32,846,EC3V 0BP,SE1 2BN,735,6
6/4/2013 4:34,615,W6 9HW,SW18 1NN,660,6
6/4/2013 4:34,819,WC1X 0AE,SW1P 3AU,532,6
6/4/2013 4:35,255,E6 1LA,E7 8NW,448,6
6/4/2013 4:35,178,W11 2QA,SW1V 4QQ,390,6
6/4/2013 4:35,381,SE25 5AG,SE8 3JD,610,6
6/4/2013 4:38,528,EC1V 4JP,SW1P 3AU,434,6
6/4/2013 4:42,79,SE20 7EU,SW12 9HD,495,6
6/4/2013 4:42,55,SW15 1JN,SW18 1NN,490,6
6/4/2013 4:43,212,E1 6NU,SE1 2BN,405,6
6/4/2013 4:43,689,N1 3PB,SE1 2BN,665,6
6/4/2013 4:44,331,SW3 2DY,W10 6HQ,540,6
6/4/2013 4:45,389,SE26 6RS,SW12 9HD,680,6
6/4/2013 4:46,339,EC4N 4SJ,SE1 2BN,510,6
6/4/2013 4:46,431,NW3 2AE,W10 6HQ,770,6
6/4/2013 4:47,689,WC1V 7BW,NW5 2QH,665,6
6/4/2013 4:47,529,NW1 8XD,SW1P 3AU,434,6
6/4/2013 4:50,91,SE26 4QJ,SW12 9HD,490,6
6/4/2013 4:52,601,TW10 7AA,W4 3PH,346.5,6
6/4/2013 4:52,453,SW15 1JN,W4 3PH,388.5,6
6/4/2013 4:53,596,W1T 1DG,SW1P 3AU,353.5,6
6/4/2013 4:55,645,W1T 4EY,SW1P 3AU,437.5,6
6/4/2013 4:56,269,E1 7EX,SE1 2BN,605,6
6/4/2013 4:56,48,EC1A 9LB,SE1 2BN,470,6
6/4/2013 4:57,121,EC2A 3SQ,SW1P 3AU,367.5,6
6/4/2013 4:57,466,SW1W 0LN,SW1V 4QQ,470,6
6/4/2013 4:58,86,SE1 8DP,SW1P 3AU,336,6
6/4/2013 4:58,639,E2 0AN,E2 0RY,640,6
6/4/2013 4:59,230,SW1Y 6DF,SW1V 4QQ,500,6
6/4/2013 5:01,47,N1 8HD,NW5 2QH,520,6
6/4/2013 5:01,748,W1T 2AW,SW1V 4QQ,565,6
6/4/2013 5:06,840,W1F 7NX,SW1V 4QQ,815,6
6/4/2013 5:07,56,SW4 0LN,S1P 3AU,440,6
6/4/2013 5:09,639,EC4A 3JB,SW1P 3AU,448,6
6/4/2013 5:09,111,WC2H 9EP,SE1 2BN,620,6
6/4/2013 5:10,727,WC2H 0EA,SW1P 3AU,483,6
6/4/2013 5:11,614,EC1R 4QL,SW1P 3AU,385,6
6/4/2013 5:12,696,EC4A 4AB,SW1V 4QQ,735,6
6/4/2013 5:13,117,EC4N 1SP,SE1 2BN,605,6
6/4/2013 5:14,301,WC2N 5DB,SW1V 4QQ,485,6
6/4/2013 5:14,357,SE1 1NA,SE1 2BN,555,6
6/4/2013 5:16,722,EC2V 8DP,SW1P 3AU,364,6
6/4/2013 5:17,720,WC2B 5QD,NW5 2QH,740,6
6/4/2013 5:25,414,W1T 1JQ,SW1V 4QQ,635,6
6/4/2013 5:25,272,W6 9DJ,W10 6HQ,615,6
6/4/2013 5:27,124,KT1 2PY,SW18 1NN,515,6
6/4/2013 5:28,519,N1 6BU,NW5 2QH,690,6
6/4/2013 5:29,365,EC3M 7HR,E2 0RY,535,6
6/4/2013 5:29,678,WC1N 1AP,SW1V 4QQ,650,6
6/4/2013 5:36,37,NW3 1NT,W10 6HQ,480,6
6/4/2013 5:36,465,E14 7HG,E2 0RY,520,6
6/4/2013 5:40,332,SW1Y 6JP,SW1V 4QQ,490,6
6/4/2013 5:40,641,WC2E 7BN,SW1P 3AU,395.5,6
6/4/2013 5:41,579,E7 8NW,E2 0RY,530,6
6/4/2013 5:41,98,E3 2DA,SE1 2BN,470,6
6/4/2013 5:41,333,RM10 8QS,E7 8NW,392,6
6/4/2013 5:42,669,W3 9NX,W10 6HQ,630,6
6/4/2013 5:42,32,W1K 5RE,NW5 2QH,420,6
6/4/2013 5:42,268,CR0 1NF,CR7 8LE,374.5,6
6/4/2013 5:43,810,EC4R 9AY,SW1P 3AU,420,6
6/4/2013 5:44,641,SW4 7AA,SW18 1NN,565,6
6/4/2013 5:45,279,WC2A 3HP,SW1V 4QQ,710,6
6/4/2013 5:47,332,TW10 5LA,W4 3PH,343,6
6/4/2013 5:47,267,BR3 3LA,SW12 9HD,585,6
6/4/2013 5:48,426,SE1 1NH,SW1V 4QQ,600,6
6/4/2013 5:49,530,NW1 7RR,SW1P 3AU,399,6
6/4/2013 5:51,81,W1V 7LF,SW1V 4QQ,470,6
6/4/2013 5:55,634,E1 8AH,E2 0RY,470,6
6/4/2013 5:56,308,EC1V 9AQ,SE1 2BN,460,6
6/4/2013 5:56,487,E6 5LX,E2 0RY,640,6
6/4/2013 5:59,472,EC1A 9DE,E2 0RY,590,6
6/4/2013 6:01,446,W1T 6QF,NW5 2QH,460,6
6/4/2013 6:02,9,N7 6AR,NW5 2QH,325,6
6/4/2013 6:04,726,EC4R 9AY,SW1P 3AU,406,6
6/4/2013 6:08,340,SW8 1DL,SE1 2BN,460,6
6/4/2013 6:11,142,EC2M 4NR,SE1 2BN,560,6
6/4/2013 6:16,320,W1T 2AW,SW1V 4QQ,520,6
6/4/2013 6:16,336,SW11 2JU,SW1V 4QQ,570,6
6/4/2013 6:17,516,SW8 1LA,SW1P 3AU,392,6
6/4/2013 6:18,380,W1W 6PS,NW5 2QH,540,6
6/4/2013 6:20,227,EC1R 4QL,SE1 2BN,530,6
6/4/2013 6:22,595,W1T 6QF,SW1V 4QQ,555,6
6/4/2013 6:25,221,EC4R 0AT,SE1 2BN,455,6
6/4/2013 6:28,145,E12 5DB,E2 0RY,365,6
6/4/2013 6:28,583,SE8 3NT,E2 0RY,610,6
6/4/2013 6:28,175,SE1 2BN,E2 0RY,490,6
6/4/2013 6:29,633,SW17 9NG,SW18 1NN,520,6
6/4/2013 6:31,471,NW3 7HE,W10 6HQ,640,6
6/4/2013 6:32,182,EC1V 8AB,SW1P 3AU,315,6
6/4/2013 6:33,39,SE1 2PF,E2 0RY,540,6
6/4/2013 6:36,177,CR0 2BW,SW12 9HD,440,6
6/4/2013 6:38,474,WC1N 3NB,NW5 2QH,450,6
6/4/2013 6:41,640,W1F 0QA,SW1P 3AU,413,6
6/4/2013 6:42,349,SE22 8EW,SE8 3JD,510,6
6/4/2013 6:42,356,EC4V 5BH,SW1P 3AU,339.5,6
6/4/2013 6:43,304,TW8 0AW,W10 6HQ,495,6
6/4/2013 6:43,211,EC2A 4NE,SW1P 3AU,318.5,6
6/4/2013 6:44,782,W1W 7JB,SW1V 4QQ,610,6
6/4/2013 6:45,192,SE1 3SS,SW1P 3AU,343,6
6/4/2013 6:46,476,NW5 2SG,W10 6HQ,490,6
6/4/2013 6:46,237,W2 1PU,SW1P 3AU,371,6
6/4/2013 6:47,743,E6 1PW,SE8 3JD,715,6
6/4/2013 6:49,296,EC4A 1EP,SW1V 4QQ,515,6
6/4/2013 6:49,148,E1 1BU,E2 0RY,355,6
6/4/2013 6:51,453,EC4A 4DH,SW1V 4QQ,555,6
6/4/2013 6:52,236,W1T 6QF,NW5 2QH,460,6
6/4/2013 6:53,840,W11 4UL,W10 6HQ,815,6
6/4/2013 6:53,428,SE13 5BU,SE8 3JD,640,6
6/4/2013 6:54,768,SE1 9EF,SW1V 4QQ,670,6
6/4/2013 6:55,667,EC4V 5DT,SW1V 4QQ,610,6
6/4/2013 6:55,321,CR7 7EP,CR7 8LE,364,6
6/4/2013 6:57,733,W11 4UL,W10 6HQ,610,6
6/4/2013 6:57,447,SW16 1BS,SW12 9HD,570,6
6/4/2013 6:58,426,SE26 5HB,SE8 3JD,600,6
6/4/2013 6:58,142,SE11 6HS,SE1 2BN,560,6
6/4/2013 6:59,436,E6 1LA,SE8 3JD,460,6
6/4/2013 7:03,22,E16 1EN,SE8 3JD,380,6
6/4/2013 7:04,417,EC3R 7NB,SW1P 3AU,469,6
6/4/2013 7:04,56,E16 1EN,SE8 3JD,440,6
6/4/2013 7:04,490,N5 2AB,NW5 2QH,450,6
6/4/2013 7:06,590,RM10 8QS,SE8 3JD,480,6
6/4/2013 7:06,494,SW1H 0DB,SW1P 3AU,357,6
6/4/2013 7:06,672,NW1 2HR,NW5 2QH,640,6
6/4/2013 7:06,390,SW1H 9BP,SW1V 4QQ,630,6
6/4/2013 7:07,253,SW1X 8HT,SW1P 3AU,406,6
6/4/2013 7:07,81,WC2A 3RJ,SW1V 4QQ,470,6
6/4/2013 7:10,326,E14 8JH,SE1 2BN,530,6
6/4/2013 7:12,676,E2 0JD,SE1 2BN,630,6
6/4/2013 7:13,708,EC4R 3TE,SE1 2BN,680,6
6/4/2013 7:16,256,SE1 8QA,SE1 2BN,590,6
6/4/2013 7:18,362,W1T 1QY,SW1V 4QQ,425,6
6/4/2013 7:24,341,W1F 8SR,NW5 2QH,530,6
6/4/2013 7:25,204,W4 3PH,W10 6HQ,360,6
6/4/2013 7:26,681,CR7 8LE,SW18 1NN,620,6
6/4/2013 7:28,175,EC1V 8AB,SW1P 3AU,343,6
6/4/2013 7:28,284,W1W 5QU,SW1V 4QQ,560,6
6/4/2013 7:29,685,W1J 6PT,NW5 2QH,680,6
6/4/2013 7:31,819,SE19 2AE,SE8 3JD,760,6
6/4/2013 7:32,57,W4 3PH,W4 3PH,245,6
6/4/2013 7:33,437,W1F 8SR,NW5 2QH,530,6
6/4/2013 7:34,836,E3 4QS,SE1 2BN,735,6
6/4/2013 7:36,313,E12 5BP,E7 8NW,315,6
6/4/2013 7:37,370,KT2 6LQ,SW18 1NN,520,6
6/4/2013 7:37,500,W1D 5BH,NW5 2QH,535,6
6/4/2013 7:42,846,WC1E 6JL,SW1P 3AU,514.5,6
6/4/2013 7:43,249,E3 5SN,SE8 3JD,520,6
6/4/2013 7:44,478,WC2H 9EB,SW1V 4QQ,510,6
6/4/2013 7:47,292,E13 9AR,E2 0RY,435,6
6/4/2013 7:48,286,W2 1HB,W10 6HQ,580,6
6/4/2013 7:49,693,SE3 0QJ,SE1 2BN,725,6
6/4/2013 7:50,726,W1T 1HH,SW1V 4QQ,580,6
6/4/2013 7:51,342,E1 4XG,SE1 2BN,480,6
6/4/2013 7:52,69,WC2H 9EW,NW5 2QH,455,6
6/4/2013 7:55,670,W1U 7HS,SW1V 4QQ,580,6
6/4/2013 7:56,273,EC4V 5BH,SW1P 3AU,413,6
6/4/2013 7:57,630,EC2M 6SA,SW1P 3AU,385,6
6/4/2013 7:59,264,WD7 7NP,NW5 2QH,635,6
6/4/2013 8:01,365,EC3M 7HR,E2 0RY,535,6
6/4/2013 8:04,683,E1W 2NE,E2 0RY,660,6
6/4/2013 8:09,233,E14 8DU,SE1 2BN,470,6
6/4/2013 8:09,700,EC1Y 8JH,SE1 2BN,635,6
6/4/2013 8:11,672,SE16 4NB,SE1 2BN,640,6
6/4/2013 8:12,292,N1 2XD,SW1P 3AU,304.5,6
6/4/2013 8:13,326,N16 8RY,N17 6QA,530,6
6/4/2013 8:14,249,SW4 9DE,SW18 1NN,520,6
6/4/2013 8:15,384,KT2 6HT,SW18 1NN,620,6
6/4/2013 8:16,78,NW1 3AU,NW5 2QH,385,6
6/4/2013 8:18,339,NW1 7RR,SW1P 3AU,357,6
6/4/2013 8:19,351,WC2R 1AP,SE1 2BN,570,6
6/4/2013 8:19,315,EC2Y 9AE,E2 0RY,490,6
6/4/2013 8:22,34,KT2 6LQ,KT2 5AU,370,6
6/4/2013 8:23,289,E3 5TH,E2 0RY,445,6
6/4/2013 8:28,189,E1 8AH,E2 0RY,480,6
6/4/2013 8:30,347,SW9 8HH,SW1V 4QQ,490,6
6/4/2013 8:31,40,SE26 5HB,SE8 3JD,490,6
6/4/2013 8:34,831,EC1V 9NU,SE1 2BN,820,6
6/4/2013 8:34,205,SW17 9NG,SW18 1NN,430,6
6/4/2013 8:40,472,SE3 9LE,SE8 3JD,590,6
6/4/2013 8:41,289,W1F 9QP,SW1V 4QQ,445,6
6/4/2013 8:41,26,EC1A 9LB,SE1 2BN,300,6
6/4/2013 8:42,749,SW4 0JG,SW1V 4QQ,635,6
6/4/2013 8:45,399,EC3V 0DN,SW1P 3AU,504,6
6/4/2013 8:46,303,TW10 7AA,W4 3PH,381.5,6
6/4/2013 8:48,129,W1W 7AX,NW5 2QH,570,6
6/4/2013 8:48,605,CR0 1QD,SW18 1NN,555,6
6/4/2013 8:49,104,W1F 9SF,NW5 2QH,590,6
6/4/2013 8:49,785,E7 8LJ,E2 0RY,645,6
6/4/2013 8:49,77,CR0 1NA,CR7 8LE,304.5,6
6/4/2013 8:49,45,W1G 0JA,SW1P 3AU,322,6
6/4/2013 8:51,743,N7 6PN,E2 0RY,715,6
6/4/2013 8:52,753,SW1A 2BX,SW1V 4QQ,620,6
6/4/2013 8:52,507,EC3V 9BJ,SW1P 3AU,395.5,6
6/4/2013 8:53,99,SE1 1TU,SW1V 4QQ,560,6
6/4/2013 8:54,675,E6 5LX,E7 8NW,476,6
6/4/2013 8:56,261,W1F 7QW,SW1P 3AU,437.5,6
6/4/2013 8:58,538,EC1A 9JU,SW1P 3AU,385,6
6/4/2013 8:58,371,EC4Y 1AA,SE1 2BN,610,6
6/4/2013 8:59,667,WC1V 6LS,SW1P 3AU,427,6
6/4/2013 8:59,543,E2 8QY,E2 0RY,720,6
6/4/2013 9:00,779,SW8 2TH,SW1V 4QQ,640,6
6/4/2013 9:00,414,W1F 8ZD,NW5 2QH,635,6
6/4/2013 9:04,639,SE25 5AG,CR7 8LE,448,6
6/4/2013 9:04,234,WC2H 9NY,SW1V 4QQ,420,6
6/4/2013 9:11,438,WC1X 8PN,SW1P 3AU,336,6
6/4/2013 9:11,339,EC1A 9DY,SW1P 3AU,357,6
6/4/2013 9:16,707,W1T 5AH,NW5 2QH,730,6
6/4/2013 9:19,690,SW1Y 4RJ,SW1V 4QQ,615,6
6/4/2013 9:21,610,SE16 4NF,SE1 2BN,490,6
6/4/2013 9:23,788,NW1 8XD,W10 6HQ,635,6
6/4/2013 9:25,768,SE1 8SW,SW1P 3AU,469,6
6/4/2013 9:25,222,W1J 7QQ,SW1V 4QQ,405,6
6/4/2013 9:29,245,NW1 1TP,NW5 2QH,600,6
6/4/2013 9:29,217,EC3R 8BU,SE1 2BN,395,6
6/4/2013 9:30,188,SW3 6NJ,SW1P 3AU,287,6
6/4/2013 9:31,342,TW9 3BH,W10 6HQ,480,6
6/4/2013 9:36,190,EC2A 4RD,E2 0RY,430,6
6/4/2013 9:37,238,SE1 9UD,SW1V 4QQ,480,6
6/4/2013 9:38,703,W2 4AH,SW1P 3AU,535.5,6
6/4/2013 9:39,374,W7 3TX,KT2 5AU,580,6
6/4/2013 9:40,242,SW4 9DE,SW18 1NN,490,6
6/4/2013 9:41,338,WC2E 7DN,SW1V 4QQ,420,6
6/4/2013 9:44,538,SE1 7NZ,SW1P 3AU,385,6
6/4/2013 9:45,106,SW18 1NN,SW1V 4QQ,450,6
6/4/2013 9:46,305,N1 0PN,E2 0RY,470,6
6/4/2013 9:48,802,SE22 8HJ,SW12 9HD,620,6
6/4/2013 9:53,228,W1J 7HR,W10 6HQ,480,6
6/4/2013 9:54,315,E1 1BJ,E2 0RY,490,6
6/4/2013 9:55,200,W4 5TF,W4 3PH,322,6
6/4/2013 9:56,240,SE1 4HL,SE1 2BN,540,6
6/4/2013 9:57,287,W1J 7QA,W10 6HQ,690,6
6/4/2013 9:58,782,WC1A 1BL,NW5 2QH,610,6
6/4/2013 10:00,24,SW10 0PL,SW18 1NN,440,6
6/4/2013 10:00,313,E2 8AS,E2 0RY,450,6
6/4/2013 10:02,402,E2 0AN,SE1 2BN,595,6
6/4/2013 10:02,104,SE1 8HA,SE1 2BN,590,6
6/4/2013 10:08,489,W11 2RP,SW1V 4QQ,500,6
6/4/2013 10:10,219,W4 3PL,W4 3PH,304.5,6
6/4/2013 10:10,605,W2 5AH,SW1V 4QQ,555,6
6/4/2013 10:11,554,SE1 4HL,SE1 2BN,575,6
6/4/2013 10:11,396,SE25 6HA,SE8 3JD,590,6
6/4/2013 10:13,149,N5 2NN,E2 0RY,425,6
6/4/2013 10:14,604,E3 5BH,SE1 2BN,485,6
6/4/2013 10:14,163,EC1V 8AB,SW1P 3AU,301,6
6/4/2013 10:16,552,SW19 3NW,SW18 1NN,715,6
6/4/2013 10:17,193,NW1 6XE,SW1P 3AU,273,6
6/4/2013 10:17,477,SE14 6AG,E2 0RY,560,6
6/4/2013 10:17,606,SE26 4BG,SE8 3JD,505,6
6/4/2013 10:18,385,EC3V 1LR,E2 0RY,620,6
6/4/2013 10:19,234,SE11 4EA,SW1V 4QQ,420,6
6/4/2013 10:19,107,W12 9DH,W4 3PH,378,6
6/4/2013 10:22,137,EC1R 4QL,SW1P 3AU,385,6
6/4/2013 10:22,587,SE26 4QY,SE8 3JD,510,6
6/4/2013 10:24,491,SE25 5EU,SW12 9HD,540,6
6/4/2013 10:24,413,W1P 5DA,SW1P 3AU,479.5,6
6/4/2013 10:25,361,W14 8SZ,SW18 1NN,475,6
6/4/2013 10:25,728,EC2M 6SJ,SE1 2BN,640,6
6/4/2013 10:33,108,EC2Y 9AE,SE1 2BN,490,6
6/4/2013 10:33,214,TW7 6QJ,W4 3PH,297.5,6
6/4/2013 10:34,182,W11 4UL,SW1V 4QQ,450,6
6/4/2013 10:34,385,SE24 0NJ,SW1V 4QQ,620,6
6/4/2013 10:35,527,E14 8DU,SE1 2BN,670,6
6/4/2013 10:36,150,EC1R 0DY,NW5 2QH,375,6
6/4/2013 10:37,181,SW12 8NX,SW1V 4QQ,500,6
6/4/2013 10:37,703,W2 1PU,W10 6HQ,765,6
6/4/2013 10:38,151,E1 4AA,SE1 2BN,485,6
6/4/2013 10:38,213,SE16 4NF,E2 0RY,475,6
6/4/2013 10:42,705,SE26 4QB,SW12 9HD,690,6
6/4/2013 10:44,358,W3 7JT,W4 3PH,353.5,6
6/4/2013 10:46,350,SE21 7BJ,SE8 3JD,460,6
6/4/2013 10:46,512,EC1R 0DY,NW5 2QH,595,6
6/4/2013 10:46,570,SW11 2JU,SW12 9HD,600,6
6/4/2013 10:49,118,W1W 7JB,SW1P 3AU,388.5,6
6/4/2013 10:49,429,EC1R 1UY,SE1 2BN,710,6
6/4/2013 10:51,587,E11 1NP,E2 0RY,510,6
6/4/2013 10:53,565,W1H 4NX,SW1P 3AU,511,6
6/4/2013 10:53,508,E12 6PH,E7 8NW,360.5,6
6/4/2013 10:54,51,KT1 3DS,KT2 5AU,410,6
6/4/2013 10:54,492,W4 5TF,W4 3PH,343,6
6/4/2013 10:54,182,NW1 4EA,NW5 2QH,450,6
6/4/2013 11:01,856,SW3 6NJ,SW18 1NN,840,6
6/4/2013 11:02,601,SE1 4HL,SE1 2BN,495,6
6/4/2013 11:02,161,E1 0LA,E2 0RY,390,6
6/4/2013 11:02,313,N2 0NW,NW5 2QH,450,6
6/4/2013 11:04,494,N1 9RY,SW1P 3AU,357,6
6/4/2013 11:05,11,E9 7HJ,E7 8NW,255.5,6
6/4/2013 11:07,364,W2 6DT,SW1P 3AU,325.5,6
6/4/2013 11:07,335,SE1 9UD,SW1P 3AU,434,6
6/4/2013 11:07,104,W1D 4UB,SW1P 3AU,413,6
6/4/2013 11:09,192,KT1 2PY,W4 3PH,343,6
6/4/2013 11:10,211,W1Y 7HJ,W10 6HQ,455,6
6/4/2013 11:11,414,N7 0JN,NW5 2QH,635,6
6/4/2013 11:12,513,NW3 1NT,W10 6HQ,570,6
6/4/2013 11:13,759,WC2 4HS,SE1 2BN,740,6
6/4/2013 11:13,549,W1S 4RX,NW5 2QH,705,6
6/4/2013 11:17,148,WC1X 9NB,NW5 2QH,355,6
6/4/2013 11:17,635,SE14 6LA,SE1 2BN,560,6
